Board Size,Fraction,End Fraction,Num Iter
30.000000,0.900000,0.000000,3.000000
30.000000,0.910000,0.000000,2.000000
30.000000,0.920000,0.000000,3.000000
30.000000,0.930000,0.000000,3.000000
30.000000,0.940000,0.000000,2.000000
30.000000,0.950000,0.000000,2.000000
30.000000,0.960000,0.000000,3.000000
30.000000,0.970000,0.000000,2.000000
30.000000,0.980000,0.000000,2.000000
30.000000,0.990000,0.000000,2.000000
40.000000,0.010000,0.000000,3.000000
40.000000,0.020000,0.000000,5.000000
40.000000,0.030000,0.000000,3.000000
40.000000,0.040000,0.001875,8.000000
40.000000,0.050000,0.001875,9.000000
40.000000,0.060000,0.006250,22.000000
40.000000,0.070000,0.005000,26.000000
40.000000,0.080000,0.002500,33.000000
40.000000,0.090000,0.010000,14.000000
40.000000,0.100000,0.014375,29.000000
40.000000,0.110000,0.016250,12.000000
40.000000,0.120000,0.010625,21.000000
40.000000,0.130000,0.009375,41.000000
40.000000,0.140000,0.012500,42.000000
40.000000,0.150000,0.005000,31.000000
40.000000,0.160000,0.021875,27.000000
40.000000,0.170000,0.015000,38.000000
40.000000,0.180000,0.013125,55.000000
40.000000,0.190000,0.008125,106.000000
40.000000,0.200000,0.013750,53.000000
40.000000,0.210000,0.013125,87.000000
40.000000,0.220000,0.005625,60.000000
40.000000,0.230000,0.006250,102.000000
40.000000,0.240000,0.013125,76.000000
40.000000,0.250000,0.003750,88.000000
40.000000,0.260000,0.012500,59.000000
40.000000,0.270000,0.025625,74.000000
40.000000,0.280000,0.008125,58.000000
40.000000,0.290000,0.014375,77.000000
40.000000,0.300000,0.006875,65.000000
40.000000,0.310000,0.006875,76.000000
40.000000,0.320000,0.012500,84.000000
40.000000,0.330000,0.011875,61.000000
40.000000,0.340000,0.013750,58.000000
40.000000,0.350000,0.013750,67.000000
40.000000,0.360000,0.011250,51.000000
40.000000,0.370000,0.016250,68.000000
40.000000,0.380000,0.009375,45.000000
40.000000,0.390000,0.006250,135.000000
40.000000,0.400000,0.019375,66.000000
40.000000,0.410000,0.016875,66.000000
40.000000,0.420000,0.015000,88.000000
40.000000,0.430000,0.018125,66.000000
40.000000,0.440000,0.010625,49.000000
40.000000,0.450000,0.005625,79.000000
40.000000,0.460000,0.012500,77.000000
40.000000,0.470000,0.023750,74.000000
40.000000,0.480000,0.010000,89.000000
40.000000,0.490000,0.006250,74.000000
40.000000,0.500000,0.007500,41.000000
40.000000,0.510000,0.011250,46.000000
40.000000,0.520000,0.003125,51.000000
40.000000,0.530000,0.003750,64.000000
40.000000,0.540000,0.012500,59.000000
40.000000,0.550000,0.005625,66.000000
40.000000,0.560000,0.016250,54.000000
40.000000,0.570000,0.025000,51.000000
40.000000,0.580000,0.011250,37.000000
40.000000,0.590000,0.007500,66.000000
40.000000,0.600000,0.010625,54.000000
40.000000,0.610000,0.004375,68.000000
40.000000,0.620000,0.020625,49.000000
40.000000,0.630000,0.011875,38.000000
40.000000,0.640000,0.009375,34.000000
40.000000,0.650000,0.008750,47.000000
40.000000,0.660000,0.004375,44.000000
40.000000,0.670000,0.011250,39.000000
40.000000,0.680000,0.013125,21.000000
40.000000,0.690000,0.010625,31.000000
40.000000,0.700000,0.001875,14.000000
40.000000,0.710000,0.019375,23.000000
40.000000,0.720000,0.009375,43.000000
40.000000,0.730000,0.000000,8.000000
40.000000,0.740000,0.000000,9.000000
40.000000,0.750000,0.005000,10.000000
40.000000,0.760000,0.002500,28.000000
40.000000,0.770000,0.000000,9.000000
40.000000,0.780000,0.001875,9.000000
40.000000,0.790000,0.001875,11.000000
40.000000,0.800000,0.000000,6.000000
40.000000,0.810000,0.000000,7.000000
40.000000,0.820000,0.001875,7.000000
40.000000,0.830000,0.000000,4.000000
40.000000,0.840000,0.000000,4.000000
40.000000,0.850000,0.000000,5.000000
40.000000,0.860000,0.000000,3.000000
40.000000,0.870000,0.000000,3.000000
40.000000,0.880000,0.000000,4.000000
40.000000,0.890000,0.000000,2.000000
40.000000,0.900000,0.000000,4.000000
40.000000,0.910000,0.000000,3.000000
40.000000,0.920000,0.000000,5.000000
40.000000,0.930000,0.000000,3.000000
40.000000,0.940000,0.000000,3.000000
40.000000,0.950000,0.000000,4.000000
40.000000,0.960000,0.000000,2.000000
40.000000,0.970000,0.000000,2.000000
40.000000,0.980000,0.000000,2.000000
40.000000,0.990000,0.000000,2.000000
50.000000,0.010000,0.000000,2.000000
50.000000,0.020000,0.000000,7.000000
50.000000,0.030000,0.000000,4.000000
50.000000,0.040000,0.002400,8.000000
50.000000,0.050000,0.001600,8.000000
50.000000,0.060000,0.000000,8.000000
50.000000,0.070000,0.000000,12.000000
50.000000,0.080000,0.010000,16.000000
50.000000,0.090000,0.013200,22.000000
50.000000,0.100000,0.005600,39.000000
50.000000,0.110000,0.006400,38.000000
50.000000,0.120000,0.012000,120.000000
50.000000,0.130000,0.014800,53.000000
50.000000,0.140000,0.015200,49.000000
50.000000,0.150000,0.009600,84.000000
50.000000,0.160000,0.013600,41.000000
50.000000,0.170000,0.014800,54.000000
50.000000,0.180000,0.009600,65.000000
50.000000,0.190000,0.014000,64.000000
50.000000,0.200000,0.010000,70.000000
50.000000,0.210000,0.007600,58.000000
50.000000,0.220000,0.014000,47.000000
50.000000,0.230000,0.010000,77.000000
50.000000,0.240000,0.008400,76.000000
50.000000,0.250000,0.009600,89.000000
50.000000,0.260000,0.008800,66.000000
50.000000,0.270000,0.007600,58.000000
50.000000,0.280000,0.017600,63.000000
50.000000,0.290000,0.006800,93.000000
50.000000,0.300000,0.019200,79.000000
50.000000,0.310000,0.013600,47.000000
